date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:06	472343/472343	---M--	200	added ('OK')	application/pdf	etag:W/%22472343-1429848983000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca%20match%20summary%20sheet-23042015-111623.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca%20match%20summary%20sheet-23042015-111623.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:06:18	515821/515821	---M--	200	added ('OK')	application/pdf	etag:W/%22515821-1429848983000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/example%20match%20summary%20sheet-23042015-111623.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/example%20match%20summary%20sheet-23042015-111623.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:06:21	90660/90660	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%2290660-1440301443000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015_t20%20plate_list%20of%20qualified%20players_v3_082215-22082015-104403.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015_t20%20plate_list%20of%20qualified%20players_v3_082215-22082015-104403.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:06:29	524007/524007	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%22524007-1430038210000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca%20glt%20rules%20overview_2015-04-22%20v1-26042015-035010.docx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca%20glt%20rules%20overview_2015-04-22%20v1-26042015-035010.docx	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:06:49	192825/192825	---M--	200	added ('OK')	image/png	etag:W/%22192825-1440112571000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015%20t20%20trophy%202015%20points%20table-20082015-061611.png	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015%20t20%20trophy%202015%20points%20table-20082015-061611.png	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:06:49	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4b8.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=33)
22:06:49	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4b9.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=32)
22:06:49	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4ba.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=20)
22:06:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4bb.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=21)
22:06:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4bc.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=16)
22:06:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4bd.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=9)
22:06:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4be.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:07:36	411248/411248	---M--	200	added ('OK')	application/pdf	etag:W/%22411248-1440198483000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015%20f40%20players%20list_1140am-21082015-060803.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015%20f40%20players%20list_1140am-21082015-060803.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:07:41	314447/314447	---M--	200	added ('OK')	application/pdf	etag:W/%22314447-1455292440000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20mich-ca%20winter%20indoor%20tournament-12022016-105400.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20mich-ca%20winter%20indoor%20tournament-12022016-105400.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:07:44	13887/13887	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%2213887-1465313807000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca_roster%20template-07062016-103647.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca_roster%20template-07062016-103647.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:08:08	662672/662672	---M--	200	added ('OK')	application/pdf	etag:W/%22662672-1440198466000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/t20%20shield%20qualified%20players%20list_updated-21082015-060747.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/t20%20shield%20qualified%20players%20list_updated-21082015-060747.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:08:14	186765/186765	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%22186765-1463975856000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20mich-ca%20f40%20schedule%20(5-18-2016)%200800pm-22052016-105736.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20mich-ca%20f40%20schedule%20(5-18-2016)%200800pm-22052016-105736.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:08:14	873179/873179	---M--	200	added ('OK')	application/pdf	etag:W/%22873179-1439489717000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015%20rules%20overview_bylaws%20and%20tournament%20rules%202013-13082015-011517.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2015%20rules%20overview_bylaws%20and%20tournament%20rules%202013-13082015-011517.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=31)
22:08:43	416525/416525	---M--	200	added ('OK')	application/pdf	etag:W/%22416525-1464014364000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20michca_declarationsheet-23052016-093924.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20michca_declarationsheet-23052016-093924.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:08:58	305100/305100	---M--	200	added ('OK')	application/pdf	etag:W/%22305100-1461298976000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20glt%20rules%20overview-21042016-112256.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20glt%20rules%20overview-21042016-112256.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:09:00	12482/12482	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%2212482-1523934289000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018-mich-ca_roster%20template-16042018-100449.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018-mich-ca_roster%20template-16042018-100449.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:09:09	156943/156943	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%22156943-1463975873000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20mich-ca%20t20%20schedule%20(18may2016)%201100pm-22052016-105753.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2016%20mich-ca%20t20%20schedule%20(18may2016)%201100pm-22052016-105753.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:09:24	144133/144133	---M--	200	added ('OK')	application/pdf	etag:W/%22144133-1523934289000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20mich-ca%20declaration%20sheet-21042017-020947-16042018-100449.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20mich-ca%20declaration%20sheet-21042017-020947-16042018-100449.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:09:30	472343/472343	---M--	200	added ('OK')	application/pdf	etag:W/%22472343-1461299833000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca%20match%20summary%20sheet-23042015-111623-21042016-113713.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/mich-ca%20match%20summary%20sheet-23042015-111623-21042016-113713.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:09:38	515821/515821	---M--	200	added ('OK')	application/pdf	etag:W/%22515821-1461299859000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/example%20match%20summary%20sheet-23042015-111623-21042016-113739.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/example%20match%20summary%20sheet-23042015-111623-21042016-113739.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:10:32	515821/515821	---M--	200	added ('OK')	application/pdf	etag:W/%22515821-1523934289000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20mich-ca%20example%20match%20summary%20sheet-16042018-100449.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20mich-ca%20example%20match%20summary%20sheet-16042018-100449.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:10:40	472343/472343	---M--	200	added ('OK')	application/pdf	etag:W/%22472343-1523934307000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20mich-ca%20match%20summary%20sheet-16042018-100507.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20mich-ca%20match%20summary%20sheet-16042018-100507.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:10:40	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4ce.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=41)
22:10:40	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4cf.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=36)
22:10:40	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4d0.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=40)
22:10:40	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4d1.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=38)
22:10:41	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4d2.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:10:43	14715/14715	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%2214715-1493266766000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20summer%20mich-ca_roster%20template-26042017-111926.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20summer%20mich-ca_roster%20template-26042017-111926.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:10:58	540056/540056	---M--	200	added ('OK')	application/pdf	etag:W/%22540056-1523934307000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20michca_2017_glt_rulesoverview_final2-16042018-100507.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20michca_2017_glt_rulesoverview_final2-16042018-100507.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:11:05	540056/540056	---M--	200	added ('OK')	application/pdf	etag:W/%22540056-1523934317000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20michca_2017_glt_rulesoverview_final2-16042018-100517.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018%20michca_2017_glt_rulesoverview_final2-16042018-100517.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:11:06	144133/144133	---M--	200	added ('OK')	application/pdf	etag:W/%22144133-1492801787000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20declaration%20sheet-21042017-020947.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20declaration%20sheet-21042017-020947.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:03	556458/556458	---M--	200	added ('OK')	application/pdf	etag:W/%22556458-1523934317000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018_michca_f40_tournament%20regulations_final-16042018-100517.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2018_michca_f40_tournament%20regulations_final-16042018-100517.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=35)
22:12:14	472343/472343	---M--	200	added ('OK')	application/pdf	etag:W/%22472343-1492801789000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20match%20summary%20sheet-21042017-020949.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20match%20summary%20sheet-21042017-020949.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:15	74135/74135	---M--	200	added ('OK')	application/octet-stream-unknown	etag:W/%2274135-1492802172000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20glt%20schedule-21042017-021612.xlsx	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20glt%20schedule-21042017-021612.xlsx	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:30	515821/515821	---M--	200	added ('OK')	application/pdf	etag:W/%22515821-1492801790000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20example%20match%20summary%20sheet-21042017-020950.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20mich-ca%20example%20match%20summary%20sheet-21042017-020950.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:33	540056/540056	---M--	200	added ('OK')	application/pdf	etag:W/%22540056-1492801789000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20michca_2017_glt_rulesoverview_final2-21042017-020949.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017%20michca_2017_glt_rulesoverview_final2-21042017-020949.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:47	203084/203084	---M--	200	added ('OK')	application/pdf	etag:W/%22203084-1494118233000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/player%20eligibility%20list_glt%202017%20playoff-06052017-075033.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/player%20eligibility%20list_glt%202017%20playoff-06052017-075033.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:48	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4dd.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=52)
22:12:48	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4de.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=48)
22:12:48	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4df.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=49)
22:12:48	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e0.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=39)
22:12:50	102818/102818	---M--	200	added ('OK')	application/pdf	etag:W/%22102818-1499363639000%22	http://www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017_usccc_registration_liability%20waiver_form-06072017-125359.pdf	D:/MichCA/MichCA/www.mich-ca.org/vcdocs/michca/uploaded/all_docs/2017_usccc_registration_liability%20waiver_form-06072017-125359.pdf	(from http://www.mich-ca.org/documentspage.htm?categoryId=50)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e2.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=4)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e3.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=27)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e4.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=20)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e5.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=19)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e6.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=18)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e7.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=17)
22:12:50	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4e8.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:51	23601/23601	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:12:51%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=5	D:/MichCA/MichCA/www.mich-ca.org/profiledescpaged61c.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:52	3632/3632	---M--	200	added ('OK')	image/jpeg	etag:W/%223632-1431140345000%22	http://www.mich-ca.org/images/michca/uploaded/box_130x120/bhargava_puli-08052015-095905.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_130x120/bhargava_puli-08052015-095905.jpg	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:53	23974/23974	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:12:53%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=10	D:/MichCA/MichCA/www.mich-ca.org/profiledescpagef41b.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:54	1519/1519	---M--	200	added ('OK')	image/jpeg	etag:W/%221519-1431020124000%22	http://www.mich-ca.org/images/michca/uploaded/box_130x120/emptyprofilepic-07052015-123524.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_130x120/emptyprofilepic-07052015-123524.jpg	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:55	23397/23397	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:12:54%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=14	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage87f1.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:56	3153/3153	---M--	200	added ('OK')	image/jpeg	etag:W/%223153-1431007683000%22	http://www.mich-ca.org/images/michca/uploaded/box_130x120/karthik_yallamachili-07052015-090803.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_130x120/karthik_yallamachili-07052015-090803.jpg	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:57	23945/23945	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:12:56%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=8	D:/MichCA/MichCA/www.mich-ca.org/profiledescpagec3c9.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:12:59	23371/23371	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:12:58%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=15	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage7429.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:00	24207/24207	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:13:00%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=7	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage8803.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:02	23803/23803	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:13:01%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=12	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage4ef9.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:04	24287/24287	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:13:03%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=16	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage2728.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:05	3653/3653	---M--	200	added ('OK')	image/jpeg	etag:W/%223653-1431844710000%22	http://www.mich-ca.org/images/michca/uploaded/box_130x120/sundar_bala-17052015-013829.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_130x120/sundar_bala-17052015-013829.jpg	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:06	24187/24187	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:13:05%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=11	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage0055.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:07	23659/23659	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:13:07%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=1	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage681a.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:08	5797/5797	---M--	200	added ('OK')	image/jpeg	etag:W/%225797-1431018492000%22	http://www.mich-ca.org/images/michca/uploaded/box_130x120/vikram_chilukoti-07052015-120811.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_130x120/vikram_chilukoti-07052015-120811.jpg	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=1)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4f8.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=10)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4f9.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=15)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4fa.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=14)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4fb.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=13)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4fc.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=12)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4fd.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=11)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4fe.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=16)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.4ff.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=9)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.500.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=8)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.501.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=7)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.502.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=6)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.503.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=28)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.504.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=5)
22:13:09	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.505.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=3)
22:13:11	23630/23630	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2002:13:10%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=9	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage5255.html	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=3)
22:13:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.507.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=24)
22:13:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.508.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=22)
22:13:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.509.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=25)
22:13:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.50a.delayed	(from http://www.mich-ca.org/profilespage.htm?profileTypeId=2)
